grower_id,receptivity_score,predicted_score
GRW_00909,0.0,0.011383688858135494
GRW_00911,0.0,0.0013967725006984939
GRW_00912,0.0,0.00036672697606501196
GRW_00914,0.0,0.0011824485690008209
GRW_00915,0.0,0.002915127079158851
GRW_00917,0.0,0.0005991159054386814
GRW_00919,0.0,0.00023203737549903759
GRW_00920,1.0,0.9821276060516895
GRW_00921,0.0,0.22279107670128037
GRW_00923,1.0,0.9766528633877228
GRW_00924,0.0,0.00014965261865591248
GRW_00925,0.0,0.0013448537489499234
GRW_00926,0.0,0.0037776599861262397
GRW_00927,0.0,0.000376795839042584
GRW_00928,0.0,0.006515715410565734
GRW_00929,0.0,0.020277637396790144
GRW_00930,0.0,0.00014966680234783182
GRW_00931,0.0,0.01254283869787247
GRW_00932,1.0,0.9727799384783503
GRW_00935,0.0,0.00015597372779259952
GRW_00937,0.0,0.001108473605877654
GRW_00938,0.0,0.0011657456235083445
GRW_00939,0.0,0.0030426606723795912
GRW_00940,0.0,0.00021236880390107347
GRW_00941,0.0,0.004775002042017175
GRW_00942,0.0,0.0031809152283814235
GRW_00946,1.0,0.9835128295506398
GRW_00947,0.0,0.003573245563911423
GRW_00948,0.0,0.0003216304435514263
GRW_00949,0.0,0.006541163358430637
GRW_00950,0.0,0.5419914237063552
GRW_00951,0.0,0.017434796676571385
GRW_00953,1.0,0.9845035990178667
GRW_00956,1.0,0.9411035595797973
GRW_00958,0.0,0.002161767463015044
GRW_00959,0.0,0.0011581347546009994
GRW_00960,0.0,0.0019049654081132173
GRW_00961,0.0,0.00026735088479160903
GRW_00962,0.0,0.0022015215030337337
GRW_00963,0.0,0.0005486564450987657
GRW_00964,1.0,0.9923510140112399
GRW_00969,0.0,0.0002722162835177951
GRW_00970,1.0,0.9686590282900999
GRW_00971,0.0,3.6497016439452684e-05
GRW_00972,0.0,0.0013364527411786017
GRW_00974,0.0,0.00018924775368291095
GRW_00975,0.0,3.6671300298094336e-05
GRW_00976,0.0,0.00027049585783324925
GRW_00980,0.0,0.003330715980608338
GRW_00981,1.0,0.9536385927941541
GRW_00983,0.0,0.0004763709985657977
GRW_00984,1.0,0.9796449023016788
GRW_00985,0.0,0.0017287280556477509
GRW_00987,1.0,0.973728016555925
GRW_00988,0.0,0.00012078280579548272
GRW_00993,0.0,0.004485977591589104
GRW_00994,0.0,0.0008639504106667518
GRW_00995,0.0,0.0033581175691656325
GRW_00996,1.0,0.9856624103969569
GRW_00998,0.0,9.169422730044777e-05
GRW_01000,0.0,0.0003314268152020281
GRW_01003,0.0,0.002973686804288034
GRW_01005,0.0,0.0005195623704276695
GRW_01008,0.0,0.00010572741200810271
GRW_01009,0.0,0.0006386717820213904
GRW_01010,0.0,0.0012288000589724464
GRW_01011,1.0,0.9759637706010558
GRW_01012,0.0,0.0003177475022774668
GRW_01013,1.0,0.9284515584757936
GRW_01015,1.0,0.9712231918710342
GRW_01017,1.0,0.9581180416236516
GRW_01019,1.0,0.9812151823632999
GRW_01022,0.0,0.0016098452626254365
GRW_01023,0.0,0.007574035655871915
GRW_01025,0.0,0.0004522078695330331
GRW_01026,0.0,0.00023126189486540337
GRW_01028,0.0,0.03367188541427354
GRW_01029,0.0,0.00023858145586819015
GRW_01030,0.0,0.005698136692403475
GRW_01035,0.0,0.0012749085200776445
GRW_01036,0.0,0.008123664136186136
GRW_01037,0.0,0.39168613313832024
GRW_01038,0.0,0.0031111134090021962
GRW_01039,0.0,0.0016331704187237254
GRW_01040,0.0,0.38657431229507433
GRW_01041,0.0,0.0005125481880950537
GRW_01043,0.0,0.0005377216345584085
GRW_01044,0.0,0.0005453781757811453
GRW_01045,0.0,0.00020071723684702712
GRW_01046,0.0,0.0006977958851033597
GRW_01047,0.0,5.340777631280978e-05
GRW_01048,0.0,0.005677215238713454
GRW_01051,0.0,0.00013076930608240636
GRW_01052,0.0,0.3954187712095388
GRW_01053,0.0,0.4287587725651304
GRW_01054,0.0,0.0036817480254510986
GRW_01055,0.0,0.0001469122899899494
GRW_01057,1.0,0.9881932779103841
GRW_01059,0.0,0.00016427855999394937
GRW_01060,0.0,0.7252185901928522
GRW_01061,0.0,0.0036687078964269993
GRW_01066,0.0,0.001849136819912219
GRW_01068,0.0,0.00032871701096847213
GRW_01069,0.0,0.0018169785559379054
GRW_01070,0.0,0.000274257749984885
GRW_01071,0.0,0.002378021184507173
GRW_01072,0.0,0.16726935210739574
GRW_01074,0.0,0.00027089078622340493
GRW_01075,0.0,0.0007607376125855137
GRW_01076,0.0,0.002809469198486188
GRW_01077,0.0,0.0011549194377445107
GRW_01079,0.0,0.002074547918363591
GRW_01081,0.0,0.002251613313885773
GRW_01083,0.0,0.004845426940661888
GRW_01084,0.0,0.031729622146078856
GRW_01085,1.0,0.9929906390519451
GRW_01087,0.0,0.00915578805323017
GRW_01088,0.0,0.0006903067048067939
GRW_01089,0.0,0.2840252500966013
GRW_01091,0.0,0.0019848867842312914
GRW_01092,0.0,0.0002603311701345717
GRW_01093,0.0,0.025595941346761304
GRW_01094,1.0,0.9860423407903266
GRW_01096,0.0,0.0005623440174181051
GRW_01097,0.0,0.00020378339455594163
GRW_01098,0.0,0.00024606613153968656
GRW_01099,0.0,0.00048209131821897545
GRW_01101,0.0,0.004169947320052825
GRW_01102,0.0,0.004059435882817738
GRW_01103,0.0,0.0005272348772092571
GRW_01104,0.0,0.0030758676314715143
GRW_01105,0.0,0.0034003402104203825
GRW_01106,0.0,0.000862424440622194
GRW_01107,0.0,0.001781648866319666
GRW_01110,1.0,0.9236428832856103
GRW_01111,1.0,0.9710329320268296
GRW_01112,0.0,0.0007739268592351252
GRW_01116,1.0,0.9755764354837155
GRW_01117,1.0,0.9807412804763969
GRW_01118,1.0,0.9414653308605334
GRW_01119,0.0,0.0005817858662040244
GRW_01120,0.0,0.0004607513761587198
GRW_01121,0.0,0.00015998971859289626
GRW_01122,0.0,0.00017451898375137818
GRW_01123,0.0,0.0006253591226306096
GRW_01124,0.0,0.001055516300862242
GRW_01126,1.0,0.9899584421959562
GRW_01127,0.0,0.00013944032594971704
GRW_01129,1.0,0.9355472854168344
GRW_01130,0.0,0.0007167942870643679
GRW_01131,0.0,0.0012902342436913199
GRW_01132,1.0,0.9820842648554836
GRW_01134,1.0,0.9946607628856511
GRW_01135,0.0,0.15322838271160413
GRW_01136,0.0,0.00026561356016115086
GRW_01137,0.0,0.0024281294063973648
GRW_01138,0.0,0.0004325443610508578
GRW_01139,0.0,0.0002498756848527936
GRW_01140,0.0,9.62466999119657e-05
GRW_01141,1.0,0.9966127015013435
GRW_01142,0.0,0.0015116082309789554
GRW_01143,0.0,0.002158564447991867
GRW_01145,1.0,0.9451686329980844
GRW_01146,0.0,0.0007928616892785478
GRW_01147,1.0,0.9827781995709903
GRW_01148,0.0,0.0005561816098691152
GRW_01149,0.0,0.007598195247756591
GRW_01150,0.0,0.0004562294758065317
GRW_01153,1.0,0.9679149413236042
GRW_01154,0.0,0.0006271503247150972
GRW_01155,1.0,0.9916029462266003
GRW_01156,0.0,0.0007654465709387238
GRW_01158,1.0,0.9773878090026955
GRW_01159,0.0,0.00020979707450557148
GRW_01160,0.0,0.00029020935770433256
GRW_01162,0.0,4.9761830087526304e-05
GRW_01163,0.0,0.002182423231766573
GRW_01164,1.0,0.9858576829864918
GRW_01167,0.0,0.00020897345796890997
GRW_01168,0.0,0.0009616994811719086
GRW_01169,0.0,0.00016889304515040366
GRW_01170,0.0,0.006155883496733646
GRW_01171,1.0,0.9531232018637406
GRW_01172,0.0,0.00033848881587641636
GRW_01173,0.0,0.004655036199368953
GRW_01174,1.0,0.9924302828916192
GRW_01175,0.0,0.001285308892444506
GRW_01176,0.0,0.00046005507732436155
GRW_01177,0.0,0.0006625503176152845
GRW_01178,0.0,0.00011914518794834768
GRW_01179,1.0,0.9819147452590498
GRW_01182,1.0,0.945950169816712
GRW_01183,1.0,0.8363291459924779
GRW_01185,1.0,0.9776626575487777
GRW_01187,0.0,0.007867652819686783
GRW_01188,0.0,0.0031142050199521715
GRW_01189,0.0,0.00024513294155062215
GRW_01190,0.0,0.0001598819278933318
GRW_01191,0.0,0.2901098369733502
GRW_01192,0.0,0.2371429569064504
GRW_01194,0.0,0.00028498760722888686
GRW_01196,0.0,0.0003817381594959264
GRW_01197,0.0,0.0007277092003666462
GRW_01198,0.0,0.0016887892997716257
GRW_01199,0.0,0.0019575068007001333
GRW_01200,0.0,0.012865861651164134
GRW_01201,0.0,0.0016203551186737496
GRW_01202,0.0,0.0021261900481625616
GRW_01203,0.0,0.0009000219940451783
GRW_01204,1.0,0.9725644657230685
GRW_01205,0.0,0.0022117890325672462
GRW_01206,0.0,0.00013073584658599268
GRW_01207,0.0,4.770042119644377e-05
GRW_01208,0.0,0.00262109036164507
GRW_01210,0.0,0.0005391589945016923
GRW_01212,0.0,0.00031386928121394383
GRW_01214,0.0,0.0016597477682276868
GRW_01215,0.0,0.00038186114099426433
GRW_01216,0.0,0.0014554833581507485
GRW_01218,1.0,0.9808744980083879
GRW_01219,0.0,0.0011152776489836552
GRW_01220,0.0,0.0038744723964818793
GRW_01221,0.0,0.0038575274742296945
GRW_01222,0.0,0.0022902583735010425
GRW_01224,0.0,0.0076828420205570114
GRW_01226,0.0,0.0003604023858701697
GRW_01228,1.0,0.9934138807943681
GRW_01229,1.0,0.9683860594373034
GRW_01230,0.0,0.001062335648090552
GRW_01231,0.0,0.0022526721507594685
GRW_01232,0.0,0.001058590312809964
GRW_01234,0.0,0.0006933791117571176
GRW_01236,0.0,0.00014487565391408424
GRW_01237,0.0,0.005622358886265566
GRW_01239,1.0,0.9812629696592735
GRW_01240,0.0,0.0005702523644797561
GRW_01242,0.0,0.0011354000308504831
GRW_01243,0.0,0.0019984376672363786
GRW_01244,0.0,0.00015711013244705052
GRW_01245,0.0,0.3702468863172773
GRW_01247,0.0,0.006781901154134862
GRW_01248,0.0,0.0016543718055068912
GRW_01249,0.0,0.010807194806653988
GRW_01250,0.0,0.007028206942067753
GRW_01251,0.0,0.017158263030260364
GRW_01253,0.0,0.0026204131534827237
GRW_01254,0.0,0.0011793346123806852
GRW_01255,0.0,0.0006702459551014926
GRW_01256,0.0,0.0002827942501684788
GRW_01261,0.0,0.001223147022223223
GRW_01262,1.0,0.9905603229216776
GRW_01263,0.0,0.0006778896681006797
GRW_01265,0.0,0.00021570155795157549
GRW_01266,0.0,0.00017944037175478264
GRW_01267,0.0,5.349478808406589e-05
GRW_01268,0.0,0.0008791391765723698
GRW_01270,0.0,0.0009544503021443822
GRW_01271,0.0,0.011650316934907427
GRW_01272,0.0,0.0006858763326994316
GRW_01273,0.0,0.006456634327695187
GRW_01274,0.0,0.0033019806149778164
GRW_01275,0.0,0.0027609291466748342
GRW_01276,0.0,0.0019526590269980625
GRW_01277,1.0,0.965404972308799
GRW_01278,0.0,0.0018037634050434644
GRW_01279,0.0,0.005969469827934609
GRW_01280,0.0,0.3992460447374589
GRW_01281,1.0,0.9959915752884717
GRW_01282,0.0,0.001179549693366173
GRW_01283,0.0,0.0001685234936111785
GRW_01284,0.0,0.0038839980351157264
GRW_01285,1.0,0.9730287319580195
GRW_01286,1.0,0.9462114826179315
GRW_01288,0.0,0.0003308436665750318
GRW_01289,1.0,0.9669985295712464
GRW_01290,1.0,0.9789272576027692
GRW_01291,0.0,0.008948033461427902
GRW_01292,0.0,0.0011679506153415727
GRW_01294,0.0,0.0018208203813867352
GRW_01295,0.0,0.058079563423390664
GRW_01296,0.0,0.00389079798151224
GRW_01298,1.0,0.9943016165224305
GRW_01299,0.0,0.000953730645077637
GRW_01301,0.0,0.0014098897820145136
GRW_01302,0.0,0.0038846706817269815
GRW_01303,1.0,0.9033306259694645
GRW_01307,0.0,0.00038737452763861244
GRW_01308,0.0,0.0004650324065533975
GRW_01309,0.0,0.00023698485054334838
GRW_01311,0.0,0.0036520421673934887
GRW_01312,0.0,0.0061395934344533895
GRW_01314,0.0,0.0009022926990799136
GRW_01315,1.0,0.9957614133454445
GRW_01316,0.0,0.000986353101391436
GRW_01318,0.0,0.0009114020472753945
GRW_01320,0.0,0.0009099904011458015
GRW_01321,0.0,0.000752542900720372
GRW_01323,0.0,0.003357368052619629
GRW_01325,0.0,0.004692081062153644
GRW_01326,1.0,0.980918548109627
GRW_01327,0.0,0.0010031271014105153
GRW_01328,0.0,0.00010723702171675874
GRW_01329,1.0,0.990210923215597
GRW_01330,1.0,0.9897106364797171
GRW_01331,0.0,0.007387694959995613
GRW_01332,0.0,0.0017422054084479956
GRW_01333,1.0,0.9693852156889771
GRW_01335,0.0,0.20238628366975323
GRW_01336,0.0,0.010184783062189501
GRW_01337,0.0,0.00025419830817454016
GRW_01338,0.0,0.0014590622920135751
GRW_01340,0.0,0.0019605607334244072
GRW_01341,1.0,0.9105031437132078
GRW_01342,0.0,0.025750151396834974
GRW_01343,0.0,0.0005381897342305957
GRW_01346,1.0,0.9968749512801283
GRW_01347,1.0,0.9600582485236786
GRW_01350,1.0,0.980030817648653
GRW_01351,0.0,0.22028099743945592
GRW_01352,0.0,0.02425406366704154
GRW_01353,0.0,0.0066257772221632325
GRW_01354,0.0,0.006591318451645221
GRW_01355,0.0,0.4502510922447355
GRW_01356,0.0,0.0009291043958805732
GRW_01357,0.0,0.0009647239065577445
GRW_01359,0.0,0.35005346790662895
GRW_01360,1.0,0.9947538728971619
GRW_01361,0.0,0.0029302946350711653
GRW_01362,0.0,0.0010842854013475133
GRW_01363,0.0,0.00020193923052363712
GRW_01365,1.0,0.9633094979092195
GRW_01366,0.0,0.0009046570074424914
GRW_01367,0.0,0.0003940727193079131
GRW_01368,0.0,0.0009173384331294735
GRW_01369,1.0,0.9931564460369068
GRW_01370,0.0,0.0011483755140983662
GRW_01372,1.0,0.9276409546689653
GRW_01373,1.0,0.9767652216217653
GRW_01374,0.0,0.00018459783649251457
GRW_01376,0.0,0.0007986926234095459
GRW_01377,0.0,0.004410865995332859
GRW_01380,0.0,9.43162319537748e-05
GRW_01381,0.0,0.001300378834762778
GRW_01382,0.0,0.0009726769869070322
GRW_01383,0.0,0.002605414669011715
GRW_01384,0.0,0.0018498137754510363
GRW_01385,0.0,0.0005057313013637582
GRW_01386,0.0,0.0010923450690100674
GRW_01387,0.0,0.002576250132296986
GRW_01388,0.0,0.0012750173586434947
GRW_01389,0.0,0.07452246809233666
GRW_01393,0.0,0.008946708149011703
GRW_01394,0.0,0.5906867812458872
GRW_01396,0.0,5.443142497298845e-05
GRW_01397,0.0,0.0005065693007074431
GRW_01398,0.0,0.00011846639915978144
GRW_01399,0.0,0.0011634845027125704
GRW_01400,0.0,0.00036261076274921624
GRW_01401,1.0,0.9705635404700873
GRW_01402,0.0,0.0018924177302780936
GRW_01404,0.0,0.001015261828534207
GRW_01405,0.0,0.00020929753109955528
GRW_01406,0.0,0.00046947550778537436
GRW_01407,0.0,0.003185894032895721
GRW_01408,0.0,0.005513414607384544
GRW_01409,0.0,0.23168092532683213
GRW_01410,0.0,0.00035429689862691413
GRW_01411,0.0,0.004949789181766096
GRW_01412,0.0,0.0005797771035366665
GRW_01413,0.0,0.0013375928182878486
GRW_01415,0.0,0.01113408319263439
GRW_01416,0.0,0.003185155648205565
GRW_01417,0.0,0.03536784258960638
GRW_01418,1.0,0.9683720055430282
GRW_01419,0.0,0.0010189565104334072
GRW_01420,0.0,0.22581687408954335
GRW_01421,0.0,0.004175495502991689
GRW_01422,0.0,0.0010109322767179686
GRW_01423,0.0,0.0013163749770493986
GRW_01424,0.0,0.0005278732046873774
GRW_01425,0.0,0.0020428303401788515
GRW_01426,0.0,0.09981762911767046
GRW_01427,1.0,0.9889034088893169
GRW_01428,1.0,0.9887960776068865
GRW_01430,0.0,0.0007315188643825561
GRW_01433,0.0,0.022610469930281672
GRW_01435,0.0,0.00022345049037129333
GRW_01436,0.0,0.0019271535524894765
GRW_01437,0.0,0.0005161917888671692
GRW_01438,0.0,0.0005687190505050569
GRW_01439,0.0,0.36346308375044006
GRW_01440,0.0,0.000500779421548876
GRW_01441,0.0,0.002691915184928923
GRW_01443,0.0,0.018436728029407882
GRW_01444,0.0,5.311154077109136e-05
GRW_01445,0.0,0.0072017098487619086
GRW_01447,0.0,0.7049445929409004
GRW_01448,1.0,0.9381468477276966
GRW_01450,0.0,0.0003144871194773139
GRW_01451,0.0,0.00115553766241189
GRW_01452,0.0,0.0005694518728917727
GRW_01453,0.0,0.000858591340151363
GRW_01454,0.0,0.0005716879334942555
GRW_01455,0.0,0.007252862466206049
GRW_01456,0.0,0.0007472704378646089
GRW_01458,0.0,0.00029484125308861664
GRW_01460,0.0,0.0037553422414459284
GRW_01464,1.0,0.959678432855262
GRW_01465,0.0,0.01479077770129878
GRW_01466,0.0,0.013387645033915728
GRW_01467,0.0,0.00015879709366457275
GRW_01468,0.0,0.0018923600266547572
GRW_01469,0.0,0.0009841969169800291
GRW_01470,0.0,0.0003317254932652086
GRW_01471,0.0,0.003938635092411743
GRW_01472,0.0,0.00026890382418685664
GRW_01473,0.0,0.0002425059160451165
GRW_01474,1.0,0.9684696990911081
GRW_01475,0.0,0.0005583716113871434
GRW_01476,1.0,0.9810300349164351
GRW_01477,0.0,0.006908181773275453
GRW_01478,0.0,0.001616661655833857
GRW_01479,1.0,0.9421090870829096
GRW_01480,0.0,0.0005663785921053722
GRW_01481,0.0,0.0014599230332957495
GRW_01485,1.0,0.9591084393708305
GRW_01486,0.0,0.00014279100079919951
GRW_01487,0.0,0.0016005606897378265
GRW_01489,0.0,0.0018138188410623127
GRW_01491,1.0,0.995371224129913
GRW_01492,0.0,0.00017726928854539767
GRW_01493,0.0,0.0010801486564860547
GRW_01494,0.0,0.0009641823797182224
GRW_01496,1.0,0.9465277024813494
GRW_01497,0.0,0.0009475242580033399
GRW_01498,1.0,0.9860529921809463
GRW_01499,0.0,0.003251550992815948
GRW_01500,0.0,0.0007620421172189993
GRW_01501,0.0,0.004172646651371858
GRW_01503,0.0,0.0009345966692205783
GRW_01504,0.0,0.0008206023591576421
GRW_01505,1.0,0.9391630617168011
GRW_01507,0.0,0.007469782178964756
GRW_01509,0.0,0.00017415960368610142
GRW_01510,0.0,0.009530770135777408
GRW_01511,0.0,0.30186413952052055
GRW_01512,0.0,0.0006713309822337079
GRW_01513,1.0,0.96692273499547
GRW_01517,0.0,0.002797983967395166
GRW_01518,0.0,0.0035159316590767926
GRW_01520,1.0,0.9807554115589056
GRW_01521,1.0,0.9578655150477767
GRW_01523,0.0,0.0023691979459168435
GRW_01524,0.0,0.001284414922685884
GRW_01525,0.0,0.0058515014069450005
GRW_01526,0.0,0.003009289458988621
GRW_01527,1.0,0.9717836462922257
GRW_01528,0.0,0.0025319637419437945
GRW_01529,1.0,0.9912974750322976
GRW_01531,0.0,0.00759212047099013
GRW_01532,0.0,5.021284616447053e-05
GRW_01534,0.0,0.0003068944951254821
GRW_01535,0.0,0.4454715447395641
GRW_01537,0.0,0.0002320612949768245
GRW_01539,0.0,0.002192579539867832
GRW_01541,0.0,7.407253468471902e-05
GRW_01542,0.0,0.000123253845630715
GRW_01544,0.0,0.0026181697345908066
GRW_01545,0.0,0.0001421927296584925
GRW_01546,1.0,0.963143026775837
GRW_01547,1.0,0.8285312183513284
GRW_01548,0.0,0.0029609286344450068
GRW_01549,1.0,0.9720950406450943
GRW_01551,0.0,0.00034057192953563045
GRW_01552,0.0,0.014875781953431609
GRW_01555,0.0,0.0003159520935313146
GRW_01556,0.0,0.0008683226563892834
GRW_01557,0.0,0.001889850558265502
GRW_01558,0.0,0.0009856913008169403
GRW_01560,0.0,0.000699400652139764
GRW_01561,0.0,0.000283108464666119
GRW_01562,0.0,0.011159531985752006
GRW_01565,0.0,0.0003233828279146104
GRW_01566,0.0,0.004580066362063328
GRW_01568,0.0,0.00016149975559087522
GRW_01570,0.0,0.006383492120393752
GRW_01571,0.0,0.0006234357121473718
GRW_01574,1.0,0.9482621876233654
GRW_01575,0.0,0.0008742254594328111
GRW_01576,0.0,0.0012051875448613814
GRW_01577,0.0,0.0007490937860895626
GRW_01579,0.0,0.0034838424246310287
GRW_01580,0.0,6.74332376449698e-05
GRW_01581,0.0,0.0007106783051093679
GRW_01582,0.0,0.00154645772664157
GRW_01583,0.0,0.1941590445274546
GRW_01584,0.0,0.002151973898254642
GRW_01585,0.0,0.0015209239955101138
GRW_01587,0.0,6.23042634611592e-05
GRW_01588,0.0,0.06657334335082932
GRW_01589,1.0,0.9547227248638606
GRW_01590,1.0,0.9876635802389903
GRW_01591,0.0,0.015002811907177723
GRW_01592,0.0,0.06727779497851594
GRW_01595,0.0,0.006659041364072945
GRW_01596,0.0,0.0001338639526620576
GRW_01597,0.0,0.0005641456464607501
GRW_01598,0.0,0.0052090911339415
GRW_01599,0.0,0.00034928585302617353
GRW_01601,0.0,0.00037503484554832184
GRW_01602,0.0,0.0009448506295939809
GRW_01604,0.0,9.87709937773931e-05
GRW_01605,0.0,0.00218270050646499
GRW_01606,0.0,0.0005985353084072895
GRW_01608,0.0,0.002797237556662987
GRW_01610,1.0,0.959784874170318
GRW_01611,0.0,0.00017003767693841927
GRW_01612,0.0,0.0002752797647270147
GRW_01613,0.0,0.007968256814958405
GRW_01614,0.0,0.0004015056054764295
GRW_01616,1.0,0.9665913017859574
GRW_01618,0.0,0.004559449759672862
GRW_01620,1.0,0.9049424454364915
GRW_01621,0.0,0.0029081608495160906
GRW_01622,0.0,0.0005740891918480268
GRW_01623,0.0,0.0010942365160463848
GRW_01624,0.0,5.733198730643172e-05
GRW_01625,0.0,0.004191453338202569
GRW_01626,0.0,0.0012576193981775014
GRW_01628,0.0,0.0005397989146716961
GRW_01629,0.0,0.004205315386968652
GRW_01630,0.0,0.00014042648230711574
GRW_01631,0.0,0.001432588967945788
GRW_01632,0.0,0.0011133150309806565
GRW_01633,0.0,0.0011551686804253541
GRW_01635,0.0,2.8331230064624243e-05
GRW_01636,1.0,0.9746966307170021
GRW_01637,1.0,0.8420244291596902
GRW_01638,0.0,0.04409286347948457
GRW_01639,0.0,0.003414413132837391
GRW_01640,0.0,0.0006411116283145821
GRW_01641,0.0,0.0007057611995886804
GRW_01642,0.0,0.0008098162068511779
GRW_01643,0.0,0.0007413301418008548
GRW_01644,0.0,0.00016603201241542482
GRW_01646,0.0,0.0012554472388045343
GRW_01647,1.0,0.9568688943692496
GRW_01649,0.0,0.0002587468029610158
GRW_01650,0.0,0.0004660879072068491
GRW_01651,0.0,0.02427562581997876
GRW_01652,0.0,0.00258739070528607
GRW_01653,1.0,0.9506948517093586
GRW_01654,0.0,0.0008668753470458082
GRW_01655,0.0,0.00023105121642471677
GRW_01656,0.0,0.0016535872858857096
GRW_01657,0.0,0.0041220293838497195
GRW_01658,0.0,0.00039769506256939286
GRW_01659,0.0,0.0005212276687910234
GRW_01660,0.0,0.0013953883048425032
GRW_01661,0.0,0.0007829110450470158
GRW_01662,0.0,0.023978970500289402
GRW_01664,1.0,0.9781167803385223
GRW_01665,1.0,0.987623365019664
GRW_01666,0.0,0.0008898710520206334
GRW_01667,1.0,0.964467182696653
GRW_01670,1.0,0.9670734545587091
GRW_01671,0.0,0.0006124728166783681
GRW_01672,0.0,6.173507454008333e-05
GRW_01675,1.0,0.938459532970532
GRW_01677,0.0,0.0942386194551779
GRW_01678,1.0,0.9972839981801431
GRW_01679,1.0,0.9828901806390926
GRW_01680,0.0,0.0003478976705099858
GRW_01681,0.0,0.003442621968529338
GRW_01683,0.0,0.003281417221363709
GRW_01684,0.0,0.5497523154893467
GRW_01685,0.0,0.011234902706711316
GRW_01686,0.0,0.0007730971380774104
GRW_01689,0.0,0.007105824950546713
GRW_01690,0.0,0.0018476018892614938
GRW_01691,0.0,0.0001808494528665596
GRW_01693,0.0,0.8264422415460141
GRW_01694,0.0,0.5624627589405067
GRW_01695,0.0,0.0006348647083085799
GRW_01699,1.0,0.9898264025110832
GRW_01700,0.0,0.0005609321638614368
GRW_01701,1.0,0.9800920100587032
GRW_01702,0.0,0.000524502293388571
GRW_01703,0.0,0.22000872728174997
GRW_01704,1.0,0.9475435042915868
GRW_01706,0.0,0.6071666266092891
GRW_01707,0.0,0.0014463987777956504
GRW_01708,1.0,0.9788667277712125
GRW_01709,0.0,0.0003127435911118531
GRW_01710,0.0,0.00025094782678941765
GRW_01714,0.0,0.001164396505539095
GRW_01715,0.0,0.001161217742527294
GRW_01716,0.0,0.0007507147721626428
GRW_01717,0.0,0.0024567954093036456
GRW_01718,0.0,0.0003130431525803097
GRW_01720,0.0,0.00034437156944285176
GRW_01721,0.0,0.00015642040538576174
GRW_01722,0.0,0.00021804714301231642
GRW_01723,0.0,0.0007203424433193825
GRW_01725,0.0,0.00381642815657728
GRW_01726,0.0,0.00549899176693971
GRW_01728,0.0,0.0006545918593296162
GRW_01729,0.0,0.0022124797489295324
GRW_01730,0.0,0.19082733429783366
GRW_01731,1.0,0.9745275099192438
GRW_01732,1.0,0.9331796972547566
GRW_01733,0.0,0.002446613334835797
GRW_01734,0.0,5.7784575680329464e-05
GRW_01735,0.0,0.0009008789786087463
GRW_01736,0.0,0.0007864102826375131
GRW_01738,0.0,0.0005926762300190619
GRW_01740,1.0,0.988331678789133
GRW_01741,0.0,0.002501358097141321
GRW_01743,1.0,0.9854199296098705
GRW_01745,0.0,0.0013623486577517868
GRW_01746,0.0,0.001251609304832825
GRW_01747,0.0,0.0008182441475755709
GRW_01748,0.0,0.0006936441999752098
GRW_01749,0.0,0.008791165276484556
GRW_01753,0.0,0.000314353155773522
GRW_01754,0.0,0.005894087032074168
GRW_01756,0.0,0.0006617824286977759
GRW_01758,0.0,0.0009170770817366676
GRW_01759,0.0,0.0006232691974245896
GRW_01760,0.0,0.009217146847256795
GRW_01761,0.0,0.0010006910735529066
GRW_01762,0.0,0.7510056249569217
GRW_01763,1.0,0.9542440590371349
GRW_01765,0.0,0.0001735823896724727
GRW_01766,0.0,0.0003247723456321816
GRW_01767,1.0,0.9725740164407887
GRW_01768,0.0,0.4133482409611234
GRW_01769,0.0,0.0007667560667813416
GRW_01770,1.0,0.9753177087638396
GRW_01772,1.0,0.9588885439594781
GRW_01773,0.0,0.0005368182108447509
GRW_01775,0.0,0.006862181453585655
GRW_01776,1.0,0.9191949288736208
GRW_01777,0.0,0.0003967393602961221
GRW_01778,0.0,0.0032053442447652018
GRW_01779,0.0,0.0012810951964390654
GRW_01780,1.0,0.9808224033351345
GRW_01782,0.0,0.022478416773619916
GRW_01783,0.0,0.0013980133717026153
GRW_01784,0.0,0.0035659368899355406
GRW_01785,0.0,0.0022777419370744257
GRW_01786,1.0,0.9788122183159003
GRW_01787,0.0,0.0024613120355792147
GRW_01789,0.0,0.00014783857123053625
GRW_01790,0.0,0.0015592505889813998
GRW_01792,1.0,0.9636807879856227
GRW_01793,1.0,0.9726323222415192
GRW_01795,0.0,0.0011280633845647638
GRW_01796,0.0,0.0002398645994253289
GRW_01798,0.0,0.001666772283883615
GRW_01799,0.0,0.02455081566243295
GRW_01800,0.0,0.0024555293243671097
GRW_01801,0.0,0.0013580490858417843
GRW_01802,1.0,0.9705985253024674
GRW_01805,0.0,0.0005718690790570493
GRW_01806,0.0,0.002856531573780202
GRW_01807,0.0,0.00552230832829451
GRW_01809,1.0,0.8528139383400537
GRW_01810,1.0,0.9692091805697637
GRW_01811,0.0,0.006154485709505792
GRW_01812,1.0,0.9831204071179707
GRW_01813,1.0,0.9280268158567724
GRW_01814,1.0,0.9811342472252278
GRW_01815,0.0,0.0005709686274925699
GRW_01816,0.0,0.0002865491599192386
GRW_01817,1.0,0.9799220815217579
GRW_01820,0.0,0.0006036324593332938
GRW_01821,1.0,0.9003014273662584
GRW_01822,1.0,0.9197657634028684
GRW_01823,0.0,0.00017865186074008364
