message_id,grower_id,campaign_product,campaign_crop,tehsil,message_sent_date,delivered,opened,clicked,attributed_sales_count,attributed_qty_sold,attributed_revenue,converted
WAM_RABI25_03039,GRW_04071,Kavach 75 WP,potato,Ludhiana_T117,2026-03-24,True,False,False,4,12,13556.29,True
WAM_RABI25_01965,GRW_02628,Tilt 250 EC,wheat,Nadia_T039,2025-12-11,True,False,False,1,5,10808.050000000001,True
WAM_RABI25_04201,GRW_05639,Amistar 250 SC,maize,Patna_T062,2026-03-29,True,True,False,2,6,12243.01,True
WAM_RABI25_00034,GRW_00046,Score 250 EC,mustard,Mehsana_T025,2025-10-27,True,False,False,0,0,0.0,False
WAM_RABI25_02122,GRW_02853,Amistar 250 SC,barley,Meerut_T071,2025-11-29,True,False,False,0,0,0.0,False
WAM_RABI25_04232,GRW_05682,Tilt 250 EC,wheat,Varanasi_T028,2025-11-21,True,False,False,4,17,24215.02,True
WAM_RABI25_00597,GRW_00787,Amistar 250 SC,chickpea,Muzaffarpur_T144,2026-01-30,True,False,False,0,0,0.0,False
WAM_RABI25_00110,GRW_00141,Kavach 75 WP,potato,Bardhaman_T057,2026-02-10,True,False,False,0,0,0.0,False
WAM_RABI25_04076,GRW_05458,Amistar 250 SC,chickpea,Kanpur_Nagar_T141,2026-01-29,True,False,False,0,0,0.0,False
WAM_RABI25_03233,GRW_04332,Amistar 250 SC,lentil,Nadia_T108,2025-10-20,True,False,False,0,0,0.0,False
WAM_RABI25_00180,GRW_00238,Tilt 250 EC,wheat,Ludhiana_T011,2026-03-06,True,False,False,1,7,5842.83,True
WAM_RABI25_00732,GRW_00984,Tilt 250 EC,wheat,Amravati_T077,2025-10-22,True,False,False,2,158,245369.12,True
WAM_RABI25_03671,GRW_04906,Score 250 EC,mustard,Ratlam_T108,2025-12-15,True,True,True,2,3,4560.360000000001,True
WAM_RABI25_00706,GRW_00942,Amistar 250 SC,lentil,Ratlam_T119,2025-12-07,True,False,False,0,0,0.0,False
WAM_RABI25_03493,GRW_04671,Kavach 75 WP,potato,Meerut_T138,2026-03-26,True,True,False,0,0,0.0,False
WAM_RABI25_04029,GRW_05393,Score 250 EC,mustard,Varanasi_T013,2025-10-21,True,True,False,0,0,0.0,False
WAM_RABI25_00627,GRW_00830,Tilt 250 EC,wheat,Bikaner_T030,2026-01-23,True,True,False,0,0,0.0,False
WAM_RABI25_02894,GRW_03876,Tilt 250 EC,wheat,Jaipur_T080,2026-03-23,True,False,False,0,0,0.0,False
WAM_RABI25_00735,GRW_00988,Tilt 250 EC,wheat,Varanasi_T126,2025-12-02,True,False,False,0,0,0.0,False
WAM_RABI25_00979,GRW_01325,Tilt 250 EC,wheat,Kalaburagi_T034,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_00121,GRW_00158,Amistar 250 SC,cumin,Ahmedabad_T133,2026-02-10,True,False,False,0,0,0.0,False
WAM_RABI25_04408,GRW_05913,Tilt 250 EC,wheat,Ujjain_T159,2026-03-22,True,False,False,0,0,0.0,False
WAM_RABI25_03300,GRW_04415,Tilt 250 EC,wheat,Ludhiana_T035,2025-10-13,True,False,False,1,3,5390.46,True
WAM_RABI25_02165,GRW_02906,Tilt 250 EC,wheat,Indore_T061,2025-12-02,True,False,False,0,0,0.0,False
WAM_RABI25_04442,GRW_05952,Score 250 EC,mustard,Sirsa_T018,2025-11-25,True,False,False,0,0,0.0,False
WAM_RABI25_04113,GRW_05517,Tilt 250 EC,wheat,Ahmedabad_T003,2025-11-06,True,False,False,0,0,0.0,False
WAM_RABI25_00684,GRW_00914,Tilt 250 EC,wheat,Hisar_T126,2025-10-26,True,False,False,0,0,0.0,False
WAM_RABI25_04191,GRW_05626,Tilt 250 EC,wheat,Bikaner_T023,2025-12-05,True,False,False,0,0,0.0,False
WAM_RABI25_02782,GRW_03719,Tilt 250 EC,wheat,Jalgaon_T023,2025-10-08,True,False,False,0,0,0.0,False
WAM_RABI25_01114,GRW_01496,Amistar 250 SC,lentil,Bardhaman_T069,2025-11-11,True,False,False,8,107,126441.34,True
WAM_RABI25_03084,GRW_04133,Amistar 250 SC,chickpea,Bikaner_T116,2025-11-06,True,False,False,0,0,0.0,False
WAM_RABI25_00945,GRW_01278,Score 250 EC,safflower,Jalgaon_T147,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_04047,GRW_05421,Amistar 250 SC,barley,Meerut_T033,2025-12-21,True,False,False,0,0,0.0,False
WAM_RABI25_04279,GRW_05744,Tilt 250 EC,wheat,Ahmedabad_T061,2025-11-05,True,False,False,0,0,0.0,False
WAM_RABI25_00464,GRW_00614,Score 250 EC,mustard,Ludhiana_T144,2026-03-15,True,False,False,0,0,0.0,False
WAM_RABI25_03655,GRW_04881,Amistar 250 SC,chickpea,Sikar_T145,2026-02-06,True,True,False,0,0,0.0,False
WAM_RABI25_02012,GRW_02692,Amistar 250 SC,barley,Rohtak_T005,2025-10-18,True,False,False,0,0,0.0,False
WAM_RABI25_04269,GRW_05729,Amistar 250 SC,chickpea,Rajkot_T029,2025-12-08,True,True,False,2,6,7987.58,True
WAM_RABI25_03937,GRW_05273,Tilt 250 EC,wheat,Bathinda_T130,2026-04-05,True,False,False,0,0,0.0,False
WAM_RABI25_01107,GRW_01486,Amistar 250 SC,barley,Hisar_T127,2025-10-26,True,False,False,0,0,0.0,False
WAM_RABI25_03591,GRW_04803,Amistar 250 SC,chickpea,Kanpur_Nagar_T099,2025-11-08,True,True,False,0,0,0.0,False
WAM_RABI25_01506,GRW_02023,Amistar 250 SC,chickpea,Patna_T060,2025-12-19,True,False,False,0,0,0.0,False
WAM_RABI25_00803,GRW_01094,Tilt 250 EC,wheat,Sikar_T057,2025-12-07,True,False,False,3,21,19108.73,True
WAM_RABI25_00669,GRW_00891,Tilt 250 EC,wheat,Indore_T034,2025-12-06,True,False,False,0,0,0.0,False
WAM_RABI25_00145,GRW_00186,Amistar 250 SC,maize,Muzaffarpur_T016,2026-01-16,True,False,False,0,0,0.0,False
WAM_RABI25_04151,GRW_05570,Tilt 250 EC,wheat,Kanpur_Nagar_T019,2026-01-15,True,True,False,0,0,0.0,False
WAM_RABI25_00176,GRW_00231,Amistar 250 SC,chickpea,Kanpur_Nagar_T127,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_02522,GRW_03384,Score 250 EC,mustard,Bardhaman_T022,2025-11-17,True,False,False,0,0,0.0,False
WAM_RABI25_00046,GRW_00058,Tilt 250 EC,wheat,Akola_T067,2025-11-25,True,False,False,0,0,0.0,False
WAM_RABI25_04054,GRW_05429,Tilt 250 EC,wheat,Rajkot_T029,2026-01-18,True,True,False,0,0,0.0,False
WAM_RABI25_02744,GRW_03668,Tilt 250 EC,wheat,Vijayapura_T122,2025-12-04,True,False,False,0,0,0.0,False
WAM_RABI25_00812,GRW_01105,Tilt 250 EC,wheat,Bikaner_T041,2026-02-24,True,False,False,0,0,0.0,False
WAM_RABI25_03825,GRW_05126,Tilt 250 EC,wheat,Karnal_T136,2025-12-23,True,False,False,2,10,13600.86,True
WAM_RABI25_02185,GRW_02933,Tilt 250 EC,wheat,Muzaffarpur_T076,2026-01-06,True,True,False,0,0,0.0,False
WAM_RABI25_03478,GRW_04651,Score 250 EC,mustard,Ahmedabad_T076,2025-11-04,True,True,False,0,0,0.0,False
WAM_RABI25_02224,GRW_02980,Tilt 250 EC,wheat,Bardhaman_T080,2025-12-19,True,True,False,1,7,12288.08,True
WAM_RABI25_02921,GRW_03911,Tilt 250 EC,wheat,Amravati_T046,2025-11-04,True,False,False,0,0,0.0,False
WAM_RABI25_03940,GRW_05276,Score 250 EC,safflower,Akola_T139,2025-10-22,True,False,False,1,21,39739.35,True
WAM_RABI25_01968,GRW_02632,Tilt 250 EC,wheat,Mehsana_T095,2025-10-27,True,False,False,0,0,0.0,False
WAM_RABI25_04028,GRW_05392,Tilt 250 EC,wheat,Vijayapura_T016,2025-10-24,True,False,False,0,0,0.0,False
WAM_RABI25_01407,GRW_01892,Tilt 250 EC,wheat,Jaipur_T076,2025-10-31,True,True,True,0,0,0.0,False
WAM_RABI25_00150,GRW_00194,Tilt 250 EC,wheat,Bardhaman_T001,2025-10-22,True,True,False,0,0,0.0,False
WAM_RABI25_02334,GRW_03125,Tilt 250 EC,wheat,Rajkot_T036,2025-10-11,True,False,False,0,0,0.0,False
WAM_RABI25_03926,GRW_05262,Tilt 250 EC,wheat,Bathinda_T105,2026-03-07,True,True,False,0,0,0.0,False
WAM_RABI25_00299,GRW_00397,Tilt 250 EC,wheat,Amritsar_T005,2025-12-03,True,True,False,3,18,29489.78,True
WAM_RABI25_02461,GRW_03291,Tilt 250 EC,wheat,Jaipur_T039,2025-10-23,True,True,False,0,0,0.0,False
WAM_RABI25_00416,GRW_00557,Amistar 250 SC,barley,Jaipur_T116,2025-11-01,True,True,False,0,0,0.0,False
WAM_RABI25_02458,GRW_03285,Tilt 250 EC,wheat,Bharatpur_T134,2025-11-17,True,False,False,0,0,0.0,False
WAM_RABI25_01323,GRW_01776,Tilt 250 EC,wheat,Karnal_T113,2026-02-21,True,False,False,4,23,28299.25,True
WAM_RABI25_01930,GRW_02585,Tilt 250 EC,wheat,Ahmedabad_T010,2025-11-09,True,False,False,0,0,0.0,False
WAM_RABI25_02246,GRW_03010,Tilt 250 EC,wheat,Meerut_T114,2025-10-07,True,False,False,0,0,0.0,False
WAM_RABI25_04476,GRW_05997,Amistar 250 SC,chickpea,Bathinda_T117,2025-12-16,True,True,False,0,0,0.0,False
WAM_RABI25_00834,GRW_01135,Tilt 250 EC,wheat,Ahmedabad_T010,2026-03-29,True,True,True,0,0,0.0,False
WAM_RABI25_00309,GRW_00411,Amistar 250 SC,chickpea,Amritsar_T081,2026-01-06,True,False,False,0,0,0.0,False
WAM_RABI25_03946,GRW_05284,Tilt 250 EC,wheat,Muzaffarpur_T003,2025-10-12,True,True,False,0,0,0.0,False
WAM_RABI25_04382,GRW_05880,Tilt 250 EC,wheat,Ahmedabad_T059,2025-10-17,True,False,False,0,0,0.0,False
WAM_RABI25_04178,GRW_05609,Kavach 75 WP,potato,Agra_T110,2025-11-25,True,False,False,0,0,0.0,False
WAM_RABI25_01076,GRW_01445,Tilt 250 EC,wheat,Sikar_T154,2025-10-13,True,False,False,0,0,0.0,False
WAM_RABI25_01927,GRW_02581,Tilt 250 EC,wheat,Patna_T125,2025-10-22,True,False,False,0,0,0.0,False
WAM_RABI25_04399,GRW_05903,Amistar 250 SC,chickpea,Muzaffarpur_T021,2025-10-06,True,True,False,0,0,0.0,False
WAM_RABI25_04101,GRW_05493,Tilt 250 EC,wheat,Sikar_T087,2026-01-30,True,True,False,0,0,0.0,False
WAM_RABI25_00020,GRW_00027,Tilt 250 EC,wheat,Jaipur_T121,2025-10-22,True,False,False,0,0,0.0,False
WAM_RABI25_02370,GRW_03168,Amistar 250 SC,barley,Bikaner_T024,2025-10-13,True,False,False,0,0,0.0,False
WAM_RABI25_03647,GRW_04871,Tilt 250 EC,wheat,Bardhaman_T007,2025-12-17,True,False,False,0,0,0.0,False
WAM_RABI25_01973,GRW_02639,Amistar 250 SC,barley,Lucknow_T072,2025-10-08,True,False,False,0,0,0.0,False
WAM_RABI25_03195,GRW_04277,Amistar 250 SC,lentil,Patna_T029,2025-12-07,True,True,False,0,0,0.0,False
WAM_RABI25_00678,GRW_00905,Amistar 250 SC,chickpea,Karnal_T056,2026-01-21,True,False,False,3,8,14271.5,True
WAM_RABI25_00765,GRW_01040,Amistar 250 SC,chickpea,Amravati_T142,2025-12-18,True,False,False,0,0,0.0,False
WAM_RABI25_00857,GRW_01163,Tilt 250 EC,wheat,Ludhiana_T110,2025-10-14,True,False,False,0,0,0.0,False
WAM_RABI25_03440,GRW_04598,Amistar 250 SC,chickpea,Rohtak_T044,2026-03-29,True,False,False,0,0,0.0,False
WAM_RABI25_00938,GRW_01271,Tilt 250 EC,wheat,Bharatpur_T023,2025-12-01,True,False,False,0,0,0.0,False
WAM_RABI25_02358,GRW_03154,Tilt 250 EC,wheat,Patna_T002,2026-02-11,True,False,False,0,0,0.0,False
WAM_RABI25_04063,GRW_05440,Tilt 250 EC,wheat,Rohtak_T089,2025-11-14,True,True,True,2,22,23097.200000000004,True
WAM_RABI25_04369,GRW_05863,Tilt 250 EC,wheat,Bathinda_T118,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_00291,GRW_00382,Tilt 250 EC,wheat,Ludhiana_T068,2026-01-26,True,False,False,0,0,0.0,False
WAM_RABI25_01628,GRW_02177,Amistar 250 SC,chickpea,Karnal_T059,2026-01-04,True,True,True,3,11,13268.57,True
WAM_RABI25_02864,GRW_03839,Tilt 250 EC,wheat,Vijayapura_T109,2025-10-12,True,False,False,3,7,5876.150000000001,True
WAM_RABI25_00071,GRW_00089,Amistar 250 SC,lentil,Muzaffarpur_T053,2025-10-27,True,True,False,0,0,0.0,False
WAM_RABI25_00498,GRW_00657,Score 250 EC,mustard,Sirsa_T123,2025-12-12,True,True,False,0,0,0.0,False
WAM_RABI25_02903,GRW_03887,Tilt 250 EC,wheat,Sehore_T106,2026-03-04,True,False,False,0,0,0.0,False
WAM_RABI25_01430,GRW_01919,Score 250 EC,safflower,Jalgaon_T043,2026-01-31,True,False,False,0,0,0.0,False
WAM_RABI25_04300,GRW_05771,Amistar 250 SC,chickpea,Rohtak_T141,2025-11-06,True,False,False,0,0,0.0,False
WAM_RABI25_03182,GRW_04257,Tilt 250 EC,wheat,Meerut_T003,2025-12-01,True,False,False,4,12,17148.89,True
WAM_RABI25_01540,GRW_02065,Tilt 250 EC,wheat,Jalgaon_T042,2025-12-21,True,False,False,0,0,0.0,False
WAM_RABI25_03531,GRW_04725,Amistar 250 SC,chickpea,Ratlam_T021,2025-11-14,True,True,False,0,0,0.0,False
WAM_RABI25_03834,GRW_05140,Tilt 250 EC,wheat,Akola_T122,2026-02-06,True,True,False,0,0,0.0,False
WAM_RABI25_01558,GRW_02087,Tilt 250 EC,wheat,Ratlam_T043,2025-12-23,True,True,False,0,0,0.0,False
WAM_RABI25_03083,GRW_04132,Amistar 250 SC,chickpea,Jaipur_T068,2026-04-01,True,True,True,0,0,0.0,False
WAM_RABI25_00062,GRW_00078,Tilt 250 EC,wheat,Patna_T128,2025-10-08,True,False,False,0,0,0.0,False
WAM_RABI25_01075,GRW_01444,Tilt 250 EC,wheat,Karnal_T029,2025-12-16,True,False,False,0,0,0.0,False
WAM_RABI25_02019,GRW_02699,Tilt 250 EC,wheat,Agra_T101,2026-01-11,True,False,False,0,0,0.0,False
WAM_RABI25_03430,GRW_04586,Tilt 250 EC,wheat,Sikar_T112,2025-11-04,True,True,False,0,0,0.0,False
WAM_RABI25_00319,GRW_00424,Amistar 250 SC,barley,Varanasi_T022,2025-10-29,True,False,False,0,0,0.0,False
WAM_RABI25_01069,GRW_01437,Tilt 250 EC,wheat,Lucknow_T077,2026-01-23,False,False,False,0,0,0.0,False
WAM_RABI25_02990,GRW_04006,Tilt 250 EC,wheat,Akola_T027,2025-10-09,True,False,False,1,15,11657.85,True
WAM_RABI25_02533,GRW_03398,Tilt 250 EC,wheat,Jalgaon_T023,2026-01-29,False,False,False,0,0,0.0,False
WAM_RABI25_00839,GRW_01140,Tilt 250 EC,wheat,Ahmedabad_T091,2025-10-07,True,False,False,0,0,0.0,False
WAM_RABI25_02592,GRW_03471,Tilt 250 EC,wheat,Sehore_T096,2025-10-20,True,False,False,1,7,14880.25,True
WAM_RABI25_01115,GRW_01497,Score 250 EC,mustard,Rohtak_T014,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_04262,GRW_05721,Tilt 250 EC,wheat,Akola_T091,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_03760,GRW_05035,Kavach 75 WP,potato,Ludhiana_T044,2026-02-01,True,False,False,0,0,0.0,False
WAM_RABI25_02223,GRW_02979,Amistar 250 SC,lentil,Ujjain_T105,2025-10-13,True,True,True,0,0,0.0,False
WAM_RABI25_03115,GRW_04171,Score 250 EC,mustard,Lucknow_T161,2025-12-10,True,False,False,0,0,0.0,False
WAM_RABI25_01699,GRW_02269,Tilt 250 EC,wheat,Mehsana_T119,2025-11-25,True,False,False,0,0,0.0,False
WAM_RABI25_01367,GRW_01833,Score 250 EC,mustard,Ahmedabad_T004,2026-03-15,True,False,False,0,0,0.0,False
WAM_RABI25_00801,GRW_01092,Score 250 EC,safflower,Vijayapura_T053,2025-12-07,True,True,False,0,0,0.0,False
WAM_RABI25_03984,GRW_05337,Tilt 250 EC,wheat,Lucknow_T050,2025-12-21,True,False,False,1,2,3487.06,True
WAM_RABI25_04040,GRW_05410,Amistar 250 SC,chickpea,Mehsana_T029,2026-03-09,True,False,False,1,5,2081.25,True
WAM_RABI25_00197,GRW_00260,Tilt 250 EC,wheat,Bharatpur_T086,2026-02-06,True,False,False,0,0,0.0,False
WAM_RABI25_03340,GRW_04466,Tilt 250 EC,wheat,Hisar_T066,2025-10-27,True,False,False,0,0,0.0,False
WAM_RABI25_01739,GRW_02324,Kavach 75 WP,potato,Lucknow_T104,2026-03-11,False,False,False,3,15,25407.440000000002,True
WAM_RABI25_00656,GRW_00871,Score 250 EC,safflower,Akola_T043,2025-11-02,True,False,False,0,0,0.0,False
WAM_RABI25_03149,GRW_04216,Amistar 250 SC,chickpea,Rajkot_T064,2025-11-10,True,False,False,0,0,0.0,False
WAM_RABI25_02043,GRW_02736,Tilt 250 EC,wheat,Jaipur_T121,2026-01-11,True,False,False,0,0,0.0,False
WAM_RABI25_03976,GRW_05323,Amistar 250 SC,barley,Kanpur_Nagar_T089,2026-02-18,True,False,False,0,0,0.0,False
WAM_RABI25_04022,GRW_05385,Tilt 250 EC,wheat,Kalaburagi_T004,2025-11-22,True,False,False,0,0,0.0,False
WAM_RABI25_03704,GRW_04955,Amistar 250 SC,barley,Meerut_T078,2026-03-18,True,False,False,0,0,0.0,False
WAM_RABI25_03110,GRW_04163,Tilt 250 EC,wheat,Karnal_T033,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_01057,GRW_01421,Tilt 250 EC,wheat,Rajkot_T065,2025-10-07,True,False,False,0,0,0.0,False
WAM_RABI25_01695,GRW_02265,Tilt 250 EC,wheat,Agra_T069,2026-03-23,True,False,False,0,0,0.0,False
WAM_RABI25_00097,GRW_00126,Amistar 250 SC,barley,Sikar_T052,2025-11-10,True,False,False,0,0,0.0,False
WAM_RABI25_00140,GRW_00181,Amistar 250 SC,barley,Jaipur_T066,2026-03-27,True,True,False,0,0,0.0,False
WAM_RABI25_01085,GRW_01456,Tilt 250 EC,wheat,Bathinda_T099,2026-02-22,True,False,False,0,0,0.0,False
WAM_RABI25_01551,GRW_02079,Amistar 250 SC,chickpea,Hisar_T098,2026-01-23,True,False,False,0,0,0.0,False
WAM_RABI25_03649,GRW_04874,Amistar 250 SC,chickpea,Muzaffarpur_T029,2025-11-10,True,True,True,0,0,0.0,False
WAM_RABI25_00439,GRW_00585,Amistar 250 SC,chickpea,Ratlam_T066,2026-02-17,True,False,False,3,11,16084.76,True
WAM_RABI25_03227,GRW_04323,Tilt 250 EC,wheat,Rohtak_T114,2026-02-12,True,False,False,0,0,0.0,False
WAM_RABI25_01053,GRW_01417,Tilt 250 EC,wheat,Amravati_T079,2025-12-22,True,False,False,0,0,0.0,False
WAM_RABI25_04422,GRW_05927,Amistar 250 SC,barley,Sirsa_T113,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_02868,GRW_03846,Score 250 EC,mustard,Nadia_T127,2025-10-07,True,True,False,0,0,0.0,False
WAM_RABI25_00671,GRW_00893,Tilt 250 EC,wheat,Ludhiana_T112,2025-10-06,True,False,False,0,0,0.0,False
WAM_RABI25_04003,GRW_05362,Amistar 250 SC,chickpea,Rajkot_T009,2025-11-02,True,False,False,6,27,32433.92,True
WAM_RABI25_01823,GRW_02441,Tilt 250 EC,wheat,Jalgaon_T060,2025-10-13,True,False,False,0,0,0.0,False
WAM_RABI25_03738,GRW_05001,Tilt 250 EC,wheat,Sikar_T128,2025-12-19,True,False,False,3,26,41574.17,True
WAM_RABI25_03743,GRW_05008,Tilt 250 EC,wheat,Muzaffarpur_T013,2026-03-01,True,False,False,0,0,0.0,False
WAM_RABI25_01771,GRW_02371,Tilt 250 EC,wheat,Indore_T126,2025-10-31,True,True,False,0,0,0.0,False
WAM_RABI25_02644,GRW_03539,Amistar 250 SC,chickpea,Indore_T117,2026-01-28,True,False,False,0,0,0.0,False
WAM_RABI25_03194,GRW_04276,Amistar 250 SC,chickpea,Ujjain_T010,2026-01-20,True,True,True,2,3,4830.870000000001,True
WAM_RABI25_02641,GRW_03536,Amistar 250 SC,chickpea,Kalaburagi_T113,2025-10-18,True,False,False,0,0,0.0,False
WAM_RABI25_02068,GRW_02773,Tilt 250 EC,wheat,Ujjain_T008,2026-03-24,True,False,False,0,0,0.0,False
WAM_RABI25_01660,GRW_02220,Amistar 250 SC,chickpea,Bikaner_T101,2025-12-21,True,False,False,0,0,0.0,False
WAM_RABI25_02575,GRW_03451,Tilt 250 EC,wheat,Agra_T081,2025-12-17,True,False,False,0,0,0.0,False
WAM_RABI25_00151,GRW_00195,Amistar 250 SC,chickpea,Kanpur_Nagar_T160,2025-11-20,True,True,False,0,0,0.0,False
WAM_RABI25_02178,GRW_02925,Amistar 250 SC,maize,Muzaffarpur_T040,2025-10-08,True,False,False,0,0,0.0,False
WAM_RABI25_02067,GRW_02770,Tilt 250 EC,wheat,Rajkot_T088,2026-02-19,True,False,False,0,0,0.0,False
WAM_RABI25_03407,GRW_04553,Tilt 250 EC,wheat,Patna_T047,2025-10-27,True,True,False,0,0,0.0,False
WAM_RABI25_04239,GRW_05690,Tilt 250 EC,wheat,Vijayapura_T047,2025-10-09,True,False,False,0,0,0.0,False
WAM_RABI25_01271,GRW_01706,Tilt 250 EC,wheat,Rajkot_T073,2025-12-03,True,True,False,0,0,0.0,False
WAM_RABI25_03906,GRW_05238,Score 250 EC,safflower,Kalaburagi_T046,2025-11-24,True,False,False,0,0,0.0,False
WAM_RABI25_00204,GRW_00268,Kavach 75 WP,potato,Lucknow_T137,2026-01-16,True,False,False,3,8,6470.1,True
WAM_RABI25_02657,GRW_03553,Tilt 250 EC,wheat,Jaipur_T084,2025-11-16,True,False,False,1,14,11060.699999999999,True
WAM_RABI25_01062,GRW_01426,Tilt 250 EC,wheat,Meerut_T028,2026-03-22,True,False,False,0,0,0.0,False
WAM_RABI25_00240,GRW_00315,Tilt 250 EC,wheat,Patiala_T049,2026-01-16,True,False,False,0,0,0.0,False
WAM_RABI25_01129,GRW_01517,Tilt 250 EC,wheat,Patna_T013,2025-12-03,True,False,False,0,0,0.0,False
WAM_RABI25_01836,GRW_02462,Tilt 250 EC,wheat,Kalaburagi_T122,2025-12-09,True,True,True,0,0,0.0,False
WAM_RABI25_00539,GRW_00712,Score 250 EC,mustard,Jaipur_T139,2025-11-17,True,False,False,0,0,0.0,False
WAM_RABI25_02708,GRW_03620,Tilt 250 EC,wheat,Kanpur_Nagar_T083,2025-10-19,True,False,False,0,0,0.0,False
WAM_RABI25_02637,GRW_03531,Tilt 250 EC,wheat,Lucknow_T028,2025-10-24,True,False,False,3,12,8092.8099999999995,True
WAM_RABI25_03096,GRW_04145,Amistar 250 SC,lentil,Sehore_T110,2026-02-01,True,False,False,3,7,11058.189999999999,True
WAM_RABI25_00377,GRW_00497,Amistar 250 SC,lentil,Sehore_T013,2025-11-26,True,True,False,1,22,39560.18,True
WAM_RABI25_03013,GRW_04034,Score 250 EC,safflower,Amravati_T107,2026-01-21,True,False,False,0,0,0.0,False
WAM_RABI25_02502,GRW_03352,Amistar 250 SC,maize,Muzaffarpur_T008,2025-10-25,True,False,False,0,0,0.0,False
WAM_RABI25_00681,GRW_00909,Tilt 250 EC,wheat,Indore_T130,2026-01-10,True,False,False,0,0,0.0,False
WAM_RABI25_02079,GRW_02792,Score 250 EC,mustard,Rajkot_T023,2026-01-11,True,False,False,0,0,0.0,False
WAM_RABI25_00388,GRW_00511,Amistar 250 SC,barley,Hisar_T046,2026-01-01,True,False,False,1,1,691.06,True
WAM_RABI25_00950,GRW_01283,Tilt 250 EC,wheat,Muzaffarpur_T020,2025-10-13,True,False,False,0,0,0.0,False
WAM_RABI25_02169,GRW_02911,Amistar 250 SC,chickpea,Amravati_T132,2025-10-10,True,False,False,0,0,0.0,False
WAM_RABI25_04164,GRW_05589,Amistar 250 SC,lentil,Sehore_T113,2026-01-01,True,False,False,0,0,0.0,False
WAM_RABI25_02654,GRW_03550,Tilt 250 EC,wheat,Sehore_T142,2025-11-14,True,False,False,1,3,4349.549999999999,True
WAM_RABI25_02980,GRW_03993,Tilt 250 EC,wheat,Varanasi_T083,2025-10-15,True,False,False,2,20,12655.920000000002,True
WAM_RABI25_01840,GRW_02466,Tilt 250 EC,wheat,Nadia_T026,2025-10-27,True,True,True,0,0,0.0,False
WAM_RABI25_04354,GRW_05846,Amistar 250 SC,chickpea,Mehsana_T022,2026-01-24,True,True,False,1,6,4297.799999999999,True
WAM_RABI25_00372,GRW_00492,Amistar 250 SC,chickpea,Sikar_T124,2025-12-09,True,False,False,1,1,892.57,True
WAM_RABI25_01648,GRW_02205,Amistar 250 SC,lentil,Patna_T138,2025-11-02,True,False,False,0,0,0.0,False
WAM_RABI25_02390,GRW_03194,Score 250 EC,mustard,Nadia_T068,2025-12-14,True,False,False,3,3,3529.36,True
WAM_RABI25_01158,GRW_01557,Score 250 EC,safflower,Jalgaon_T028,2025-10-08,True,False,False,0,0,0.0,False
WAM_RABI25_02981,GRW_03994,Amistar 250 SC,chickpea,Bathinda_T152,2025-10-12,True,False,False,0,0,0.0,False
WAM_RABI25_03762,GRW_05037,Amistar 250 SC,chickpea,Lucknow_T015,2025-12-01,True,False,False,0,0,0.0,False
WAM_RABI25_00622,GRW_00822,Amistar 250 SC,barley,Varanasi_T116,2026-03-21,True,False,False,0,0,0.0,False
WAM_RABI25_00479,GRW_00633,Tilt 250 EC,wheat,Sehore_T097,2025-12-15,True,False,False,0,0,0.0,False
WAM_RABI25_04295,GRW_05764,Kavach 75 WP,potato,Bardhaman_T031,2026-02-28,True,False,False,0,0,0.0,False
WAM_RABI25_01174,GRW_01581,Score 250 EC,safflower,Jalgaon_T052,2025-11-13,True,True,False,0,0,0.0,False
WAM_RABI25_03332,GRW_04457,Tilt 250 EC,wheat,Indore_T054,2025-12-10,True,False,False,0,0,0.0,False
WAM_RABI25_04136,GRW_05549,Amistar 250 SC,chickpea,Jaipur_T106,2025-10-27,True,False,False,0,0,0.0,False
WAM_RABI25_00192,GRW_00253,Score 250 EC,mustard,Agra_T071,2026-03-18,False,False,False,0,0,0.0,False
WAM_RABI25_00991,GRW_01338,Tilt 250 EC,wheat,Sehore_T021,2025-12-27,True,True,False,0,0,0.0,False
WAM_RABI25_01438,GRW_01928,Tilt 250 EC,wheat,Sehore_T058,2025-10-26,True,False,False,0,0,0.0,False
WAM_RABI25_01213,GRW_01631,Amistar 250 SC,chickpea,Lucknow_T029,2025-12-10,True,True,False,0,0,0.0,False
WAM_RABI25_02571,GRW_03446,Tilt 250 EC,wheat,Akola_T056,2026-03-14,True,True,False,2,4,2445.52,True
WAM_RABI25_02441,GRW_03266,Score 250 EC,mustard,Rohtak_T029,2025-10-24,True,True,True,0,0,0.0,False
WAM_RABI25_01420,GRW_01907,Score 250 EC,mustard,Hisar_T105,2025-10-18,True,False,False,0,0,0.0,False
WAM_RABI25_03263,GRW_04372,Tilt 250 EC,wheat,Ratlam_T109,2026-03-11,True,False,False,0,0,0.0,False
WAM_RABI25_03120,GRW_04179,Tilt 250 EC,wheat,Meerut_T121,2025-12-15,True,False,False,0,0,0.0,False
